Student_ID,Age,Gender,Attendance_Percentage,Previous_Grade,Current_Grade,Assignments_Submitted,Behavior_Score,Parent_Education,Family_Income,Internet_Access,Study_Hours,Academic_Risk
5123,15,Male,66.1,66.5,53.8,1,5,Postgraduate,Medium,No,3.7,1
5124,16,Female,77.8,83.8,71.0,4,2,Graduate,Low,No,4.8,1
5125,16,Female,69.8,73.4,44.8,4,2,None,Medium,Yes,3.1,1
5126,17,Female,100.0,70.6,87.9,8,4,Graduate,Medium,Yes,5.1,0
5127,17,Female,93.1,74.8,72.1,1,2,None,Low,Yes,4.6,0
5128,19,Female,58.3,38.6,69.5,0,3,None,High,Yes,2.0,1
5129,16,Male,68.4,67.8,60.0,3,1,Graduate,Low,No,4.2,1
5130,20,Male,88.5,64.0,31.7,3,3,Graduate,Low,Yes,0.2,1
5131,16,Male,83.5,82.5,91.3,0,1,Graduate,Low,Yes,4.8,0
5132,17,Female,83.1,54.5,77.5,9,2,None,Low,Yes,2.9,0
5133,20,Male,80.3,68.0,57.5,6,5,None,High,Yes,1.8,0
5134,15,Male,89.4,93.9,71.1,1,1,None,Low,Yes,0.4,1
5135,15,Female,87.4,64.6,40.7,8,3,None,Medium,No,2.8,1
5136,21,Female,74.5,45.0,30.6,6,3,None,Medium,No,4.8,1
5137,18,Male,63.6,97.6,63.3,6,3,None,Medium,Yes,3.4,1
5138,17,Male,57.7,54.3,49.4,0,3,Postgraduate,High,Yes,2.4,1
5139,18,Female,76.8,49.4,54.8,8,4,Graduate,High,Yes,2.7,0
5140,20,Female,55.9,50.0,62.1,9,2,None,Low,Yes,5.0,1
5141,17,Female,81.0,75.9,42.8,8,5,Postgraduate,High,No,4.0,1
5142,19,Female,74.3,84.5,61.6,1,4,High School,Medium,Yes,2.9,0
5143,16,Male,100.0,91.4,44.2,9,2,Postgraduate,Low,Yes,4.4,1
5144,19,Male,82.1,65.2,80.2,8,1,Graduate,Medium,No,4.2,0
5145,20,Female,77.6,50.2,61.3,1,4,High School,High,Yes,1.7,0
5146,17,Male,58.6,56.5,72.0,1,4,None,Low,Yes,2.5,1
5147,20,Male,62.9,65.5,32.9,7,4,Graduate,Medium,Yes,5.1,1
5148,16,Female,86.2,64.7,73.0,2,4,High School,Low,No,4.0,1
5149,15,Male,74.2,84.6,88.5,2,1,Postgraduate,Low,No,5.7,1
5150,15,Male,100.0,45.2,65.0,6,3,High School,High,No,3.9,0
5151,20,Male,77.0,48.3,71.9,9,4,Graduate,Medium,No,1.9,0
5152,18,Female,80.0,60.4,59.0,5,2,High School,Low,Yes,3.0,0
5153,17,Female,62.2,70.5,69.4,6,3,Postgraduate,Medium,Yes,4.2,1
5154,17,Male,89.4,58.4,90.2,5,1,High School,Medium,Yes,3.0,0
5155,15,Female,66.9,57.1,100.0,8,5,Postgraduate,Medium,No,3.1,1
5156,21,Female,84.3,82.6,68.4,1,1,High School,Low,Yes,6.1,0
5157,19,Female,87.7,72.1,45.7,7,5,Postgraduate,Medium,No,2.6,1
5158,21,Male,79.1,50.2,73.6,5,2,Postgraduate,High,Yes,3.5,0
5159,16,Male,99.1,57.4,42.0,3,5,Postgraduate,Medium,No,3.4,1
5160,19,Female,70.7,72.8,52.4,5,4,None,Medium,Yes,4.4,0
5161,19,Male,98.1,46.1,54.3,5,3,Postgraduate,Medium,Yes,3.4,0
5162,20,Male,62.7,72.7,97.7,9,3,Graduate,Low,Yes,3.2,1
5163,15,Male,87.6,59.8,87.3,2,4,Postgraduate,Medium,Yes,6.0,0
5164,21,Male,76.3,70.4,83.8,7,3,None,Low,Yes,2.8,0
5165,21,Male,69.5,66.8,77.0,4,1,None,Low,Yes,4.1,1
5166,15,Female,58.1,48.2,47.6,9,4,Graduate,Low,Yes,1.1,1
5167,21,Male,74.9,55.5,67.0,3,4,Postgraduate,Medium,Yes,3.0,0
5168,15,Male,74.1,86.7,94.2,1,3,None,Low,Yes,2.9,0
5169,20,Male,80.1,100.0,70.6,9,5,None,Low,Yes,2.9,0
5170,18,Female,86.7,38.8,80.5,0,2,High School,Low,No,0.4,1
5171,19,Female,68.3,80.6,35.6,6,5,High School,Low,No,2.5,1
5172,20,Female,99.1,69.4,75.3,9,1,Graduate,Medium,Yes,1.7,0
5173,17,Male,71.5,96.2,45.1,2,4,High School,Medium,No,4.6,1
5174,16,Female,85.2,56.6,59.2,2,4,Postgraduate,Low,No,1.7,1
5175,18,Female,79.1,78.5,87.2,2,1,High School,Low,No,3.9,1
5176,17,Female,75.6,60.5,68.9,9,2,None,Medium,No,4.0,0
5177,19,Female,78.5,84.2,76.9,2,4,Graduate,Medium,Yes,2.1,0
5178,21,Male,66.7,99.7,59.9,1,5,High School,Medium,Yes,1.7,1
5179,15,Female,73.3,68.2,30.3,5,1,Graduate,Low,Yes,2.6,1
5180,19,Female,61.9,47.9,47.1,9,4,Postgraduate,High,Yes,2.4,1
5181,20,Male,71.4,86.2,74.6,2,5,Postgraduate,Medium,Yes,1.5,0
5182,16,Male,72.4,73.5,68.7,0,1,High School,Medium,Yes,2.6,0
5183,20,Female,88.1,70.7,91.3,9,1,High School,Low,Yes,3.5,0
5184,18,Male,74.0,88.7,65.2,8,1,High School,Low,Yes,1.2,1
5185,18,Female,72.6,47.9,47.8,5,2,None,Medium,Yes,2.7,1
5186,16,Male,80.6,54.3,62.6,5,1,Postgraduate,Low,Yes,2.2,0
5187,17,Male,80.2,73.9,80.0,9,3,None,Low,No,3.1,1
5188,17,Female,70.9,53.9,33.1,8,3,High School,Medium,Yes,5.8,1
5189,18,Male,82.7,60.3,68.9,1,1,Postgraduate,Medium,No,0.7,1
5190,18,Female,75.9,84.1,41.6,9,4,None,Medium,Yes,2.8,1
5191,21,Male,70.9,71.5,65.8,8,3,None,Medium,Yes,3.4,0
5192,15,Female,72.1,47.3,75.3,2,5,Graduate,Medium,Yes,2.2,0
5193,21,Male,89.4,71.1,72.4,2,5,None,Medium,Yes,3.6,0
5194,21,Male,72.4,83.6,85.8,2,4,High School,High,Yes,0.8,1
5195,17,Male,81.1,67.6,67.3,0,5,High School,Medium,No,2.5,0
5196,16,Male,62.6,78.1,71.7,9,4,None,Medium,Yes,0.0,1
5197,17,Male,91.4,57.2,72.3,6,5,Graduate,Low,No,2.6,1
5198,15,Female,71.0,68.9,46.5,9,1,Graduate,High,Yes,1.2,1
5199,20,Male,82.8,41.3,60.8,6,5,Graduate,Low,Yes,3.5,0
5200,18,Female,75.0,74.4,25.0,1,1,None,Medium,Yes,5.1,1
5201,18,Female,82.7,70.4,69.4,5,5,None,Low,Yes,3.4,0
5202,15,Female,83.3,45.6,25.0,3,5,Graduate,Medium,Yes,2.9,1
5203,21,Male,76.3,87.8,77.4,6,5,None,Low,Yes,2.2,0
5204,16,Female,55.6,73.6,91.1,6,1,Postgraduate,Medium,No,2.6,1
5205,18,Male,91.1,54.6,71.5,3,5,High School,Low,Yes,2.6,0
5206,19,Female,76.3,74.8,74.1,2,5,None,Medium,No,3.0,0
5207,21,Female,82.4,50.2,83.5,6,2,Postgraduate,High,Yes,3.7,0
5208,18,Female,86.3,52.3,55.6,8,1,None,Low,Yes,1.8,0
5209,19,Female,72.5,50.3,41.4,3,3,Postgraduate,Low,Yes,4.7,1
5210,15,Female,84.2,49.9,61.5,5,4,Graduate,Medium,Yes,2.7,0
5211,15,Male,69.0,71.6,50.0,6,2,High School,High,Yes,3.0,1
5212,21,Female,82.7,66.4,64.3,9,5,None,Low,Yes,4.9,0
5213,18,Female,78.2,76.2,67.3,2,3,Postgraduate,Low,Yes,0.0,1
5214,17,Male,72.9,30.0,54.9,4,3,Postgraduate,Medium,Yes,0.0,1
5215,19,Male,78.6,59.1,50.9,0,5,Graduate,Low,Yes,3.6,0
5216,16,Male,65.3,59.3,26.4,5,5,High School,Medium,Yes,3.0,1
5217,18,Female,81.7,65.8,60.1,4,2,High School,High,No,5.2,0
5218,16,Female,83.0,65.4,55.6,6,1,High School,Low,Yes,1.3,1
5219,18,Female,82.1,68.4,56.8,8,2,Postgraduate,Medium,Yes,3.7,0
5220,17,Female,96.0,66.3,75.4,3,1,None,Medium,Yes,2.5,0
5221,17,Female,76.9,58.1,96.4,8,3,None,High,No,4.4,0
5222,21,Female,77.7,59.0,56.9,5,4,Graduate,High,Yes,0.0,1
5223,21,Male,64.0,64.2,69.6,4,5,High School,Medium,Yes,2.6,1
5224,17,Male,96.9,72.6,67.3,1,2,None,Medium,Yes,4.1,0
5225,20,Female,60.0,66.3,82.3,0,3,Postgraduate,Medium,No,1.8,1
5226,17,Female,80.7,53.2,47.5,7,2,Postgraduate,Low,Yes,2.9,1
5227,15,Female,70.6,52.4,47.0,5,1,High School,Low,Yes,3.1,1
5228,15,Female,78.7,72.6,49.0,6,5,Graduate,High,Yes,3.5,1
5229,20,Female,62.3,76.4,25.0,5,1,Graduate,Medium,Yes,1.4,1
5230,19,Male,88.7,81.1,62.2,9,1,High School,Low,Yes,2.3,0
5231,16,Male,66.5,57.6,45.1,6,1,Postgraduate,High,No,3.7,1
5232,18,Female,92.0,36.8,67.3,8,3,Graduate,Medium,Yes,4.1,0
5233,18,Male,66.9,70.7,25.0,4,5,Postgraduate,Low,Yes,3.3,1
5234,20,Female,89.7,54.3,62.0,0,4,Postgraduate,Low,Yes,2.5,0
5235,15,Female,68.0,63.4,58.6,0,2,None,Low,Yes,3.1,1
5236,21,Female,70.6,67.2,53.7,8,1,Graduate,High,Yes,4.3,0
5237,18,Male,78.0,73.3,80.0,4,5,Postgraduate,High,Yes,3.3,0
5238,15,Male,67.8,78.4,49.3,1,2,None,Low,No,1.2,1
5239,19,Female,67.5,82.5,68.2,2,5,Postgraduate,High,Yes,1.3,1
5240,16,Male,68.0,84.8,52.3,0,2,High School,Medium,Yes,3.1,1
5241,19,Male,81.8,66.6,91.2,5,5,Graduate,Medium,Yes,0.5,1
5242,20,Female,78.0,39.7,60.7,5,4,Postgraduate,Low,No,4.2,1
5243,17,Male,78.6,55.9,74.5,2,5,Graduate,Medium,No,1.6,0
5244,17,Male,74.1,86.1,73.4,2,5,None,Low,Yes,1.3,1
5245,17,Female,84.6,67.2,82.5,6,1,Graduate,Low,Yes,5.5,0
5246,19,Female,90.6,97.7,65.5,0,1,Postgraduate,Low,Yes,2.2,0
5247,18,Male,84.9,59.3,40.6,4,1,Graduate,Low,Yes,3.4,1
5248,16,Female,75.5,99.7,70.5,2,5,High School,High,Yes,3.9,0
5249,17,Male,63.4,65.0,67.7,4,4,High School,High,Yes,5.2,1
5250,20,Female,54.3,58.7,25.0,3,2,None,High,No,2.1,1
5251,20,Female,77.2,54.3,34.6,5,1,Postgraduate,Low,Yes,3.3,1
5252,17,Female,54.1,74.9,75.0,8,3,Graduate,Medium,Yes,2.8,1
5253,17,Female,75.6,43.8,87.1,1,5,None,Medium,Yes,6.6,0
5254,16,Male,94.8,56.8,61.6,9,4,None,Low,Yes,0.0,1
5255,17,Female,64.2,64.2,76.8,7,4,Postgraduate,Low,Yes,2.8,1
5256,16,Female,62.6,31.1,64.9,1,1,Graduate,Medium,Yes,3.0,1
5257,20,Female,85.6,63.5,63.6,3,1,None,Low,Yes,2.8,0
5258,17,Male,44.3,90.8,60.6,8,3,None,High,No,0.8,1
5259,19,Male,82.6,71.5,64.4,3,3,Postgraduate,Medium,No,0.2,1
5260,21,Female,95.6,55.1,69.6,6,1,Postgraduate,Low,Yes,0.7,1
5261,19,Female,67.5,57.8,56.2,4,2,None,Medium,Yes,4.3,1
5262,20,Female,65.5,70.1,84.2,1,1,Graduate,Low,Yes,3.0,1
5263,16,Female,85.1,57.3,46.0,7,1,None,Low,Yes,0.4,1
5264,19,Female,64.0,72.0,91.9,9,4,High School,Low,No,5.1,1
5265,16,Female,87.7,56.9,59.3,9,1,Postgraduate,Medium,Yes,5.9,0
5266,19,Male,64.9,49.6,62.1,1,1,High School,Low,Yes,3.5,1
5267,19,Female,99.2,82.7,52.3,2,1,Graduate,Medium,Yes,3.6,0
5268,16,Female,85.9,75.6,70.0,9,2,Postgraduate,Low,Yes,3.1,0
5269,18,Female,78.5,36.7,56.6,6,4,Graduate,Low,Yes,2.1,0
5270,19,Female,98.5,59.9,54.9,4,5,High School,Low,Yes,0.3,1
5271,17,Female,90.4,80.6,73.4,9,5,Graduate,Medium,No,1.4,1
5272,21,Female,82.4,62.5,82.7,2,5,Postgraduate,Medium,Yes,2.9,0
5273,20,Male,55.6,56.3,45.3,1,5,High School,Medium,Yes,3.9,1
5274,18,Male,69.6,61.2,77.0,5,4,Postgraduate,Low,No,2.7,1
5275,16,Male,91.0,66.7,84.2,9,1,High School,Low,Yes,2.9,0
5276,18,Male,62.4,62.3,33.0,0,5,None,Medium,No,3.1,1
5277,15,Male,68.8,63.8,48.6,7,1,Graduate,Low,Yes,3.2,1
5278,15,Male,65.7,62.8,83.8,4,5,Graduate,Low,No,2.1,1
5279,19,Female,82.8,50.4,69.3,4,2,Postgraduate,Low,Yes,3.6,0
5280,19,Female,89.6,49.6,92.1,1,1,None,Medium,Yes,1.3,1
5281,17,Female,89.6,48.7,60.0,6,4,Postgraduate,Medium,No,3.5,0
5282,21,Female,67.8,66.4,54.1,4,2,Postgraduate,Low,No,0.7,1
5283,20,Female,82.7,73.7,86.1,7,2,High School,Medium,Yes,1.2,1
5284,18,Female,67.2,50.9,48.8,4,4,None,Medium,Yes,1.9,1
5285,15,Male,75.5,42.5,58.9,8,2,High School,Low,No,3.3,1
5286,19,Female,84.2,51.9,72.5,4,1,Postgraduate,Low,Yes,3.4,0
5287,20,Male,90.7,86.0,74.2,2,3,High School,Medium,Yes,1.7,0
5288,18,Male,52.2,60.3,49.4,1,3,High School,Medium,Yes,0.9,1
5289,19,Female,79.2,61.8,67.4,4,5,Graduate,Low,Yes,4.8,0
5290,19,Female,94.9,53.0,58.1,9,5,None,Medium,Yes,3.1,0
5291,15,Female,80.8,73.6,34.4,9,1,Graduate,Medium,No,2.8,1
5292,15,Female,79.0,63.1,55.2,4,4,None,Medium,Yes,3.5,0
5293,19,Female,71.2,54.1,35.2,5,1,Graduate,Low,No,1.6,1
5294,16,Female,94.6,49.5,51.8,1,5,Postgraduate,Low,Yes,4.6,0
5295,19,Female,71.8,70.7,42.6,4,2,Graduate,Medium,Yes,3.9,1
5296,20,Male,76.8,69.0,76.2,0,1,None,Medium,Yes,2.6,0
5297,19,Female,72.4,46.4,68.1,2,1,None,Low,Yes,2.9,0
5298,17,Female,79.3,83.4,89.2,2,4,None,Medium,Yes,2.6,0
5299,21,Male,95.1,55.4,47.3,2,5,Graduate,Medium,Yes,5.0,1
5300,17,Female,67.1,31.6,65.1,2,1,High School,Medium,Yes,3.6,1
5301,17,Female,79.4,87.9,44.2,7,2,Graduate,Low,Yes,3.8,1
5302,16,Male,82.7,63.5,52.3,0,2,High School,Medium,Yes,3.1,0
5303,16,Female,68.3,71.5,56.2,5,3,Graduate,Medium,No,3.0,1
5304,19,Female,77.3,90.1,96.6,5,5,Postgraduate,Low,Yes,5.8,0
5305,17,Female,100.0,50.0,69.2,0,2,Postgraduate,Low,No,2.5,1
5306,16,Female,56.8,72.2,60.8,0,4,Graduate,Low,No,3.3,1
5307,15,Female,72.9,82.6,81.3,2,5,Graduate,Medium,Yes,6.1,0
5308,19,Female,81.0,51.0,74.4,7,2,Graduate,Low,Yes,5.0,0
5309,20,Male,73.5,86.9,62.0,5,1,Postgraduate,High,No,3.6,0
5310,21,Female,100.0,43.9,74.5,3,5,High School,High,Yes,0.7,1
5311,18,Female,84.6,63.6,57.8,4,2,None,High,No,6.3,0
5312,19,Male,65.5,48.9,100.0,9,1,High School,Medium,Yes,2.6,1
5313,18,Male,50.0,75.4,83.7,2,3,Graduate,High,Yes,3.1,1
5314,17,Female,82.1,50.5,56.1,5,5,Postgraduate,Low,Yes,4.5,0
5315,21,Male,68.9,55.7,75.9,5,5,None,Medium,Yes,2.7,1
5316,18,Female,93.5,51.8,72.3,5,2,High School,Low,Yes,3.3,0
5317,17,Female,74.7,47.0,67.8,8,3,Graduate,Low,Yes,3.1,0
5318,15,Male,71.2,53.5,71.8,9,4,Postgraduate,Low,Yes,2.5,0
5319,18,Female,71.0,64.3,49.2,7,2,Postgraduate,Medium,Yes,3.5,1
5320,21,Female,89.8,63.5,55.6,5,2,None,Low,No,2.0,1
5321,19,Male,83.0,61.8,91.2,1,4,High School,Medium,No,1.3,1
5322,17,Male,99.1,55.0,66.5,3,4,Postgraduate,High,No,3.8,0
5323,19,Male,75.4,59.7,51.1,5,4,Graduate,Low,Yes,4.9,0
5324,21,Male,88.3,41.2,60.6,8,4,Graduate,Medium,Yes,1.9,0
5325,16,Female,88.6,54.5,53.9,1,4,None,Medium,Yes,2.2,0
5326,17,Male,86.1,61.7,78.3,5,1,High School,Low,Yes,3.0,0
5327,18,Male,71.9,69.4,53.5,9,1,Postgraduate,High,Yes,3.0,0
5328,17,Male,83.7,67.6,63.8,9,4,None,High,Yes,0.0,1
5329,19,Male,76.8,46.6,51.7,9,3,High School,Low,Yes,2.4,0
5330,15,Male,76.5,71.4,100.0,6,3,High School,Low,Yes,5.7,0
5331,17,Female,68.3,66.8,73.7,7,4,Postgraduate,High,Yes,5.1,1
5332,18,Male,52.6,86.6,73.0,8,1,None,High,Yes,5.6,1
5333,16,Female,93.0,42.6,74.9,4,3,None,Medium,No,3.9,0
5334,20,Male,83.2,63.0,56.3,8,1,None,Low,Yes,2.2,0
5335,15,Male,61.9,80.5,88.9,8,2,None,Medium,No,3.4,1
5336,16,Male,86.6,60.6,61.8,6,1,High School,Low,Yes,3.9,0
5337,17,Male,93.2,51.3,93.1,1,4,None,High,No,2.5,0
5338,19,Male,87.3,52.8,57.5,7,5,None,Medium,Yes,0.4,1
5339,21,Male,67.3,76.8,75.2,4,4,Postgraduate,Medium,Yes,4.4,1
5340,19,Male,69.2,41.8,65.8,7,2,Graduate,Low,Yes,2.3,1
5341,18,Male,71.4,60.0,67.5,1,1,High School,Medium,No,3.9,0
5342,19,Female,88.3,51.9,34.6,6,3,Postgraduate,Low,Yes,0.6,1
5343,15,Male,83.7,53.0,46.3,4,4,Postgraduate,Low,Yes,2.0,1
5344,19,Female,100.0,71.6,88.7,3,3,Postgraduate,Medium,Yes,3.6,0
5345,18,Male,58.3,59.1,41.1,9,1,High School,Medium,Yes,3.9,1
5346,20,Female,77.4,68.5,78.2,5,2,Graduate,Medium,Yes,4.1,0
5347,17,Male,54.9,46.4,100.0,4,4,High School,High,No,2.9,1
5348,21,Male,85.2,77.4,72.4,5,3,None,Low,Yes,3.3,0
5349,17,Male,90.8,68.2,99.2,8,4,Graduate,Medium,Yes,3.6,0
5350,19,Female,95.3,83.6,74.8,0,4,High School,Medium,Yes,3.5,0
5351,16,Female,80.3,58.9,67.5,0,3,High School,Low,Yes,3.9,0
5352,17,Female,55.0,71.7,69.4,5,2,None,Medium,Yes,1.3,1
5353,20,Female,77.4,76.8,60.0,1,4,High School,Medium,Yes,5.8,0
5354,19,Male,83.2,71.4,59.5,7,2,Graduate,High,Yes,2.7,0
5355,21,Male,65.9,90.5,54.1,6,2,Postgraduate,Medium,Yes,2.9,1
5356,18,Male,74.8,40.1,70.2,5,1,High School,Low,Yes,2.6,0
5357,20,Female,62.7,67.6,100.0,3,3,High School,Low,Yes,3.3,1
5358,19,Male,70.6,58.9,87.2,8,1,Graduate,Low,No,0.8,1
5359,20,Female,88.9,57.8,66.5,6,5,High School,Low,Yes,2.3,0
5360,17,Female,86.2,87.4,73.4,6,1,Postgraduate,Medium,Yes,0.1,1
5361,21,Female,61.3,55.7,61.5,4,4,None,Low,Yes,2.3,1
5362,18,Female,69.5,77.8,87.2,0,4,None,High,Yes,3.2,1
5363,19,Female,78.7,49.2,35.3,1,4,None,Low,Yes,3.9,1
5364,15,Male,80.7,80.3,95.8,7,5,Postgraduate,Medium,Yes,2.9,0
5365,18,Female,70.0,64.7,53.7,4,2,None,Low,Yes,3.4,0
5366,15,Female,83.7,60.8,56.5,1,4,Graduate,Medium,No,0.5,1
5367,20,Male,77.6,41.9,42.2,4,1,Graduate,Low,Yes,3.2,1
5368,16,Female,47.1,60.8,65.6,7,2,Postgraduate,Low,No,4.9,1
5369,18,Female,71.1,54.7,51.4,3,1,Postgraduate,Medium,No,3.7,0
5370,20,Male,70.8,91.2,82.8,2,1,Postgraduate,Medium,Yes,1.9,0
5371,15,Male,86.1,65.8,74.5,4,4,Graduate,Medium,Yes,3.3,0
5372,17,Male,86.4,56.1,51.2,6,1,Postgraduate,Medium,Yes,5.0,0
5373,17,Female,57.9,55.4,48.1,1,5,Postgraduate,High,Yes,3.9,1
5374,16,Male,83.3,44.6,52.1,0,2,None,High,No,3.9,0
5375,18,Male,77.1,87.8,46.9,4,4,Postgraduate,Medium,Yes,1.8,1
5376,18,Male,79.5,83.8,58.2,6,4,High School,Low,Yes,2.5,0
5377,18,Female,70.6,64.0,48.7,7,1,None,High,Yes,2.9,1
5378,20,Male,77.3,97.7,82.9,7,1,Graduate,High,Yes,5.7,0
5379,21,Female,91.8,64.8,54.5,9,3,Graduate,Medium,Yes,1.6,0
5380,21,Female,79.3,81.4,72.8,8,3,Graduate,Medium,Yes,3.4,0
5381,16,Male,77.5,73.5,72.9,0,4,None,Low,Yes,4.0,0
5382,18,Female,72.2,56.4,31.5,6,4,Graduate,Medium,Yes,4.1,1
5383,20,Female,90.6,67.7,75.1,9,1,None,High,No,2.6,0
5384,17,Male,62.6,70.6,34.0,7,5,None,Medium,Yes,2.5,1
5385,15,Female,68.4,45.4,48.8,5,5,High School,Medium,Yes,5.9,1
5386,20,Male,61.9,69.3,74.3,9,1,High School,Low,Yes,2.6,1
5387,21,Female,80.4,82.1,65.1,3,3,High School,Low,No,2.4,1
5388,21,Female,92.2,54.6,57.2,6,3,High School,Medium,No,4.4,0
5389,17,Male,74.1,61.8,32.7,2,5,High School,Low,Yes,3.2,1
5390,17,Male,65.2,48.4,79.4,1,4,Graduate,Medium,Yes,1.0,1
5391,15,Female,97.6,57.8,70.4,5,1,Graduate,Medium,No,4.5,0
5392,17,Female,83.4,58.9,48.4,1,4,Graduate,Low,Yes,2.4,1
5393,16,Male,81.3,88.7,46.7,5,3,High School,Low,Yes,2.4,1
5394,15,Female,75.7,60.2,80.5,9,5,Postgraduate,High,Yes,7.0,0
5395,17,Female,86.0,57.0,68.1,2,4,Graduate,Low,No,2.6,1
5396,19,Female,81.1,63.6,39.9,1,3,Graduate,Low,Yes,3.1,1
5397,20,Female,72.2,39.4,50.6,7,3,Postgraduate,Medium,Yes,4.4,0
5398,17,Male,74.2,30.0,96.3,3,3,High School,High,Yes,1.6,0
5399,16,Male,65.8,44.3,80.0,3,4,None,High,Yes,3.8,1
5400,18,Male,64.3,69.9,63.0,6,2,Postgraduate,Medium,Yes,4.4,1
5401,17,Male,74.4,65.0,63.4,7,5,Postgraduate,Medium,No,5.0,0
5402,21,Male,91.9,78.0,26.0,8,3,Graduate,High,No,4.0,1
5403,21,Male,65.6,42.2,85.2,9,4,Graduate,Medium,Yes,1.3,1
5404,21,Female,88.0,61.9,55.3,7,1,High School,Medium,Yes,3.7,0
5405,18,Male,68.4,41.1,49.3,3,5,None,Medium,No,1.0,1
5406,21,Female,56.6,69.0,75.7,1,1,None,Low,Yes,4.8,1
5407,19,Female,84.6,44.3,52.3,9,1,Postgraduate,Medium,Yes,4.6,0
5408,17,Female,97.5,61.3,32.0,4,4,High School,Low,No,3.3,1
5409,21,Male,67.7,68.1,70.0,6,2,None,Low,No,3.3,1
5410,15,Female,59.2,59.1,37.2,1,4,Postgraduate,High,Yes,3.0,1
5411,18,Male,83.5,31.1,62.0,3,4,Graduate,Low,Yes,3.0,0
5412,19,Female,66.9,89.9,68.4,5,5,None,Low,Yes,4.5,1
5413,15,Female,84.4,57.5,58.3,7,4,Postgraduate,Low,No,2.5,1
5414,15,Male,91.8,40.9,58.4,9,5,None,Medium,No,6.3,0
5415,15,Female,82.0,76.4,89.4,5,3,High School,High,Yes,3.3,0
5416,15,Female,87.7,77.0,89.6,5,5,Postgraduate,Medium,No,4.9,0
5417,17,Female,87.8,60.5,47.4,5,4,High School,High,No,0.5,1
5418,21,Female,89.9,88.0,52.9,3,3,Postgraduate,High,Yes,2.1,0
5419,20,Male,78.5,53.9,53.8,2,3,Graduate,High,Yes,4.4,0
5420,17,Female,87.3,67.6,62.5,0,2,None,Low,Yes,3.5,0
5421,17,Female,80.0,72.7,61.6,1,4,Graduate,Medium,No,3.0,0
5422,19,Male,82.7,87.7,92.2,1,1,High School,Low,Yes,4.6,0
5423,19,Female,100.0,35.9,59.8,9,4,None,Low,Yes,6.2,0
5424,21,Female,80.9,99.4,45.5,6,1,Graduate,Medium,Yes,1.3,1
5425,20,Female,60.0,82.6,53.0,5,2,Postgraduate,Medium,Yes,4.5,1
5426,19,Female,75.6,71.7,69.3,7,4,Postgraduate,Medium,Yes,2.3,0
5427,21,Male,74.3,53.0,58.6,8,2,Graduate,Low,Yes,4.3,0
5428,21,Female,74.8,51.7,68.3,4,1,None,Low,Yes,2.3,0
5429,16,Male,89.4,69.3,58.8,2,5,High School,Low,Yes,3.8,0
5430,20,Female,91.6,72.4,75.3,3,4,Postgraduate,High,Yes,3.9,0
5431,19,Female,76.7,70.5,61.5,7,3,High School,Medium,Yes,2.0,0
5432,20,Female,61.3,67.4,42.3,2,3,None,High,Yes,2.3,1
5433,17,Male,79.2,71.5,57.1,1,2,None,High,Yes,2.7,0
5434,17,Female,71.5,32.2,100.0,6,5,Postgraduate,Medium,Yes,0.6,1
5435,20,Female,80.5,61.0,84.0,3,3,High School,Low,Yes,3.7,0
5436,16,Male,76.5,44.3,43.3,7,3,None,Medium,Yes,5.2,1
5437,16,Male,92.6,64.4,93.2,0,4,High School,Medium,Yes,1.1,1
5438,20,Male,81.3,84.6,65.3,7,3,Postgraduate,Medium,Yes,4.0,0
5439,19,Male,71.5,51.4,54.7,4,1,Postgraduate,Low,Yes,3.5,0
5440,18,Female,61.4,54.4,58.2,1,2,None,Medium,Yes,2.0,1
5441,16,Female,77.4,52.3,64.0,0,3,None,Low,Yes,6.1,0
5442,15,Female,77.5,54.3,81.4,5,4,High School,High,Yes,4.7,0
5443,17,Female,74.9,73.3,66.2,8,1,None,Medium,Yes,4.9,0
5444,20,Male,87.3,76.8,68.7,8,3,Postgraduate,Low,Yes,3.1,0
5445,15,Female,61.4,87.0,83.6,8,2,None,Low,No,0.7,1
5446,20,Female,68.8,49.9,56.2,3,2,Graduate,Medium,Yes,3.3,1
5447,21,Female,78.6,75.3,68.1,5,2,Postgraduate,Medium,Yes,2.8,0
5448,17,Female,71.3,77.8,70.5,9,3,High School,Medium,No,4.5,0
5449,17,Male,73.7,89.8,65.3,5,1,None,Medium,Yes,2.1,0
5450,16,Female,77.3,51.0,71.5,4,5,None,Medium,Yes,5.0,0
5451,16,Female,86.2,34.9,51.2,1,2,Postgraduate,Low,Yes,2.1,0
5452,15,Female,76.8,60.8,79.7,6,1,Postgraduate,High,Yes,4.1,0
5453,21,Male,54.4,100.0,53.6,0,4,High School,Medium,Yes,1.9,1
5454,20,Male,70.8,48.6,70.7,5,4,Postgraduate,Low,Yes,2.9,0
5455,21,Female,83.9,72.3,66.6,4,1,High School,Low,Yes,1.0,1
5456,17,Female,87.2,31.8,51.3,4,4,None,Low,Yes,3.1,0
5457,15,Female,87.8,92.2,90.6,7,4,High School,Low,Yes,1.5,0
5458,18,Male,91.2,36.8,92.2,8,2,High School,Medium,No,3.8,0
5459,15,Female,79.4,30.0,47.3,6,3,High School,Low,Yes,4.0,1
5460,19,Female,81.2,66.5,76.6,9,3,None,High,Yes,3.0,0
5461,15,Female,65.8,66.8,60.9,7,3,Graduate,Medium,No,2.0,1
